seq,mode,epoch,holdMs,sendStartMs,sendEndMs,unixMs,bundle,order,msgDelay
20333,0,50,150,49503.52,49504.10,1789623727411.5,0,forward,0
20334,0,50,150,49653.52,49654.16,1789623727561.5,0,forward,0
20335,0,50,150,49803.52,49804.08,1789623727711.5,0,forward,0
20336,0,50,150,49953.52,49954.05,1789623727861.5,0,forward,0
20337,0,50,150,50103.52,50104.06,1789623728011.5,0,forward,0
20338,0,50,150,50253.52,50254.19,1789623728161.5,0,forward,0
20339,0,50,150,50403.52,50404.00,1789623728311.5,0,forward,0
20340,0,50,150,50553.52,50554.11,1789623728461.5,0,forward,0
20341,0,50,150,50703.52,50704.04,1789623728611.5,0,forward,0
20342,0,50,150,50853.52,50854.03,1789623728761.5,0,forward,0
20343,0,50,150,51003.52,51004.04,1789623728911.5,0,forward,0
20344,0,50,150,51153.52,51154.08,1789623729061.5,0,forward,0
20345,0,50,150,51303.52,51304.08,1789623729211.5,0,forward,0
20346,0,50,150,51453.53,51454.10,1789623729361.5,0,forward,0
20347,0,50,150,51603.52,51603.98,1789623729511.5,0,forward,0
20348,0,50,150,51753.52,51754.07,1789623729661.5,0,forward,0
20349,0,50,150,51903.52,51904.07,1789623729811.5,0,forward,0
20350,0,50,150,52053.53,52054.14,1789623729961.5,0,forward,0
20351,0,50,150,52203.52,52204.08,1789623730111.5,0,forward,0
20352,0,50,150,52353.62,52354.22,1789623730261.6,0,forward,0
20353,0,50,150,52503.52,52504.07,1789623730411.5,0,forward,0
20354,0,50,150,52653.52,52654.13,1789623730561.5,0,forward,0
20355,0,50,150,52803.52,52804.02,1789623730711.5,0,forward,0
20356,0,50,150,52953.52,52954.10,1789623730861.5,0,forward,0
20357,0,50,150,53103.52,53104.00,1789623731011.5,0,forward,0
20358,0,50,150,53253.52,53254.03,1789623731161.5,0,forward,0
20359,0,50,150,53403.52,53404.04,1789623731311.5,0,forward,0
20360,0,50,150,53553.52,53554.00,1789623731461.5,0,forward,0
20361,0,50,150,53703.52,53703.91,1789623731611.5,0,forward,0
20362,0,50,150,53853.52,53854.01,1789623731761.5,0,forward,0
20363,0,50,150,54003.52,54003.99,1789623731911.5,0,forward,0
20364,0,50,150,54153.52,54154.15,1789623732061.5,0,forward,0
20365,0,50,150,54303.52,54304.30,1789623732211.5,0,forward,0
20366,0,50,150,54453.52,54454.32,1789623732361.5,0,forward,0
20367,0,50,150,54603.52,54604.11,1789623732511.5,0,forward,0
20368,0,50,150,54753.52,54754.07,1789623732661.5,0,forward,0
20369,0,50,150,54903.67,54904.30,1789623732811.7,0,forward,0
20370,0,50,150,55053.52,55054.21,1789623732961.5,0,forward,0
20371,0,50,150,55203.52,55204.02,1789623733111.5,0,forward,0
20372,0,50,150,55353.52,55354.02,1789623733261.5,0,forward,0
20373,0,50,150,55503.52,55504.26,1789623733411.5,0,forward,0
20374,0,50,150,55653.52,55654.22,1789623733561.5,0,forward,0
20375,0,50,150,55803.52,55804.22,1789623733711.5,0,forward,0
20376,0,50,150,55953.52,55954.13,1789623733861.5,0,forward,0
20377,0,50,150,56103.52,56104.05,1789623734011.5,0,forward,0
20378,0,50,150,56253.52,56253.91,1789623734161.5,0,forward,0
20379,0,50,150,56403.52,56404.07,1789623734311.5,0,forward,0
20380,0,50,150,56553.52,56554.28,1789623734461.5,0,forward,0
20381,0,50,150,56703.52,56704.06,1789623734611.5,0,forward,0
20382,0,50,150,56853.52,56854.34,1789623734761.5,0,forward,0
20383,0,50,150,57003.52,57004.19,1789623734911.5,0,forward,0
20384,0,50,150,57153.52,57154.00,1789623735061.5,0,forward,0
20385,0,50,150,57303.52,57304.06,1789623735211.5,0,forward,0
20386,0,50,150,57453.52,57453.86,1789623735361.5,0,forward,0
20387,0,50,150,57603.52,57604.07,1789623735511.5,0,forward,0
20388,0,50,150,57753.53,57754.01,1789623735661.5,0,forward,0
20389,0,50,150,57903.52,57904.08,1789623735811.5,0,forward,0
20390,0,50,150,58053.52,58054.22,1789623735961.5,0,forward,0
20391,0,50,150,58203.55,58204.06,1789623736111.6,0,forward,0
20392,0,50,150,58353.52,58354.07,1789623736261.5,0,forward,0
20393,0,50,150,58503.52,58503.96,1789623736411.5,0,forward,0
20394,0,50,150,58653.52,58653.97,1789623736561.5,0,forward,0
20395,0,50,150,58803.52,58804.10,1789623736711.5,0,forward,0
20396,0,50,150,58953.52,58954.19,1789623736861.5,0,forward,0
20397,0,50,150,59103.52,59104.01,1789623737011.5,0,forward,0
20398,0,50,150,59253.52,59254.14,1789623737161.5,0,forward,0
20399,0,50,150,59403.52,59404.05,1789623737311.5,0,forward,0
20400,0,50,150,59404.10,59404.65,1789623737312.1,0,forward,0
20401,0,50,150,59554.17,59554.73,1789623737462.2,0,forward,0
